"","childid","s2_id","w8cf8p_80","w2sch0","nsch","scorevar","score","wave","calYear","acaYear","w1c","w2","w3","w1"
"224",10011322,1033,1178.163155,40.136887,15,"x1mscalk5",48.7956,"1",0,0,1,1178.163155,40.136887,1178.163155
"225",10011381,1906,3654.683577,181.283467,18,"x1mscalk5",41.0684,"1",0,0,1,3654.683577,181.283467,3654.683577
"226",10011431,1746,454.978723,92.9635709999999,17,"x1mscalk5",39.0919,"1",0,0,1,454.978723,92.9635709999999,454.978723
"227",10011444,1543,989.903176,57.501349,17,"x1mscalk5",17.6021,"1",0,0,1,989.903176,57.501349,989.903176
"228",10011501,1746,297.922305,92.9635709999999,17,"x1mscalk5",54.7361,"1",0,0,1,297.922305,92.9635709999999,297.922305
"229",10011595,1066,1160.172978,59.788467,18,"x1mscalk5",27.3769,"1",0,0,1,1160.172978,59.788467,1160.172978
"230",10011651,1066,1722.938614,59.788467,18,"x1mscalk5",41.9739,"1",0,0,1,1722.938614,59.788467,1722.938614
"231",10011683,2006,2314.775208,32.830566,18,"x1mscalk5",31.224,"1",0,0,1,2314.775208,32.830566,2314.775208
"232",10011785,1906,3040.065793,181.283467,18,"x1mscalk5",53.5934,"1",0,0,1,3040.065793,181.283467,3040.065793
"233",10011901,2326,1188.156404,52.083427,15,"x1mscalk5",40.4664,"1",0,0,1,1188.156404,52.083427,1188.156404
"234",10011916,1218,1186.642888,24.807104,17,"x1mscalk5",60.5277,"1",0,0,1,1186.642888,24.807104,1186.642888
"235",10011976,1521,923.927958,53.744947,15,"x1mscalk5",36.329,"1",0,0,1,923.927958,53.744947,923.927958
"236",10012044,1302,291.926413,37.544854,20,"x1mscalk5",66.3687,"1",0,0,1,291.926413,37.544854,291.926413
"237",10012070,1937,2075.180004,68.608006,16,"x1mscalk5",40.1208,"1",0,0,1,2075.180004,68.608006,2075.180004
"238",10012097,1746,552.228411,92.9635709999999,17,"x1mscalk5",49.3297,"1",0,0,1,552.228411,92.9635709999999,552.228411
"239",10012109,1218,810.493318999999,24.807104,17,"x1mscalk5",39.0058,"1",0,0,1,810.493318999999,24.807104,810.493318999999
"240",10012287,1088,712.867314,37.162299,15,"x1mscalk5",43.0329,"1",0,0,1,712.867314,37.162299,712.867314
"241",10012321,2326,1246.144889,52.083427,15,"x1mscalk5",37.3521,"1",0,0,1,1246.144889,52.083427,1246.144889
"242",10012330,1543,940.188387,57.501349,17,"x1mscalk5",30.2702,"1",0,0,1,940.188387,57.501349,940.188387
"243",10012363,1377,1224.224849,181.283467,17,"x1mscalk5",40.5963,"1",0,0,1,1224.224849,181.283467,1224.224849
"244",10012365,1937,1026.47288,68.608006,16,"x1mscalk5",48.5691,"1",0,0,1,1026.47288,68.608006,1026.47288
"245",10012376,2302,1101.406352,46.502141,20,"x1mscalk5",27.9726,"1",0,0,1,1101.406352,46.502141,1101.406352
"246",10012382,1218,1056.05678,24.807104,17,"x1mscalk5",78.2112,"1",0,0,1,1056.05678,24.807104,1056.05678
"247",10012384,1377,3619.431537,181.283467,17,"x1mscalk5",52.7557,"1",0,0,1,3619.431537,181.283467,3619.431537
"248",10012391,1746,250.233607,92.9635709999999,17,"x1mscalk5",40.4274,"1",0,0,1,250.233607,92.9635709999999,250.233607
"249",10012405,1247,1387.901499,30.36913,18,"x1mscalk5",32.8573,"1",0,0,1,1387.901499,30.36913,1387.901499
"250",10012485,1543,1159.840355,57.501349,17,"x1mscalk5",31.1335,"1",0,0,1,1159.840355,57.501349,1159.840355
"251",10012621,1033,3500.149572,40.136887,15,"x1mscalk5",33.4122,"1",0,0,1,3500.149572,40.136887,3500.149572
"252",10012689,1017,821.181237,36.765227,17,"x1mscalk5",39.2059,"1",0,0,1,821.181237,36.765227,821.181237
"253",10012697,1247,1202.673332,30.36913,18,"x1mscalk5",59.927,"1",0,0,1,1202.673332,30.36913,1202.673332
"254",10012720,1756,1304.339945,71.831099,15,"x1mscalk5",39.6887,"1",0,0,1,1304.339945,71.831099,1304.339945
"255",10012736,1521,871.994001,53.744947,15,"x1mscalk5",32.4059,"1",0,0,1,871.994001,53.744947,871.994001
"256",10012797,1088,4707.060638,37.162299,15,"x1mscalk5",40.92,"1",0,0,1,4707.060638,37.162299,4707.060638
"257",10012806,1843,327.106542,12.784643,16,"x1mscalk5",34.0995,"1",0,0,1,327.106542,12.784643,327.106542
"258",10012810,1843,606.322704,12.784643,16,"x1mscalk5",62.318,"1",0,0,1,606.322704,12.784643,606.322704
"259",10012836,2302,2429.684235,46.502141,20,"x1mscalk5",38.5964,"1",0,0,1,2429.684235,46.502141,2429.684235
"260",10012859,1746,297.922305,92.9635709999999,17,"x1mscalk5",45.921,"1",0,0,1,297.922305,92.9635709999999,297.922305
"261",10012861,1543,974.18364,57.501349,17,"x1mscalk5",51.1213,"1",0,0,1,974.18364,57.501349,974.18364
"262",10012896,1088,1618.460319,37.162299,15,"x1mscalk5",42.8556,"1",0,0,1,1618.460319,37.162299,1618.460319
"263",10012946,1302,304.411671,37.544854,20,"x1mscalk5",55.8646,"1",0,0,1,304.411671,37.544854,304.411671
"264",10013013,1218,1015.37673,24.807104,17,"x1mscalk5",48.1578,"1",0,0,1,1015.37673,24.807104,1015.37673
"265",10013029,1218,1257.316609,24.807104,17,"x1mscalk5",28.6219,"1",0,0,1,1257.316609,24.807104,1257.316609
"266",10013041,1218,1292.428101,24.807104,17,"x1mscalk5",22.1639,"1",0,0,1,1292.428101,24.807104,1292.428101
"267",10013128,1937,1060.265062,68.608006,16,"x1mscalk5",60.1961,"1",0,0,1,1060.265062,68.608006,1060.265062
"268",10013164,1066,1244.685304,59.788467,18,"x1mscalk5",26.9393,"1",0,0,1,1244.685304,59.788467,1244.685304
"269",10013232,2302,1025.074562,46.502141,20,"x1mscalk5",24.5803,"1",0,0,1,1025.074562,46.502141,1025.074562
"270",10013361,1756,1065.790074,71.831099,15,"x1mscalk5",42.2796,"1",0,0,1,1065.790074,71.831099,1065.790074
"271",10013396,2006,1335.300112,32.830566,18,"x1mscalk5",49.8144,"1",0,0,1,1335.300112,32.830566,1335.300112
"272",10013420,1218,1292.428101,24.807104,17,"x1mscalk5",46.6098,"1",0,0,1,1292.428101,24.807104,1292.428101
"273",10013478,2006,2927.965841,32.830566,18,"x1mscalk5",39.7268,"1",0,0,1,2927.965841,32.830566,2927.965841
"274",10013540,1512,718.997489,75.291633,15,"x1mscalk5",33.5277,"1",0,0,1,718.997489,75.291633,718.997489
"275",10013545,1017,2065.192173,36.765227,17,"x1mscalk5",33.8145,"1",0,0,1,2065.192173,36.765227,2065.192173
"276",10013622,1247,1029.093527,30.36913,18,"x1mscalk5",35.8645,"1",0,0,1,1029.093527,30.36913,1029.093527
"277",10013765,1843,264.162875,12.784643,16,"x1mscalk5",25.0748,"1",0,0,1,264.162875,12.784643,264.162875
"278",10013910,1746,240.594432,92.9635709999999,17,"x1mscalk5",40.5158,"1",0,0,1,240.594432,92.9635709999999,240.594432
"279",10013911,2302,1220.429902,46.502141,20,"x1mscalk5",25.5063,"1",0,0,1,1220.429902,46.502141,1220.429902
"280",10013928,1555,950.790254,49.461368,18,"x1mscalk5",21.0401,"1",0,0,1,950.790254,49.461368,950.790254
"281",10013942,1756,893.557794,71.831099,15,"x1mscalk5",26.7676,"1",0,0,1,893.557794,71.831099,893.557794
"282",10014034,1302,1009.156911,37.544854,20,"x1mscalk5",46.687,"1",0,0,1,1009.156911,37.544854,1009.156911
"283",10014070,1906,1258.41223,181.283467,18,"x1mscalk5",17.3203,"1",0,0,1,1258.41223,181.283467,1258.41223
"284",10014149,2327,789.418885999999,63.196283,16,"x1mscalk5",49.7868,"1",0,0,1,789.418885999999,63.196283,789.418885999999
"285",10014160,1543,1192.229751,57.501349,17,"x1mscalk5",60.5029,"1",0,0,1,1192.229751,57.501349,1192.229751
"286",10014241,1756,1268.904842,71.831099,15,"x1mscalk5",73.7635,"1",0,0,1,1268.904842,71.831099,1268.904842
"287",10014244,2326,1109.010783,52.083427,15,"x1mscalk5",50.9939,"1",0,0,1,1109.010783,52.083427,1109.010783
"288",10014248,2326,1335.077217,52.083427,15,"x1mscalk5",25.8573,"1",0,0,1,1335.077217,52.083427,1335.077217
"289",10014292,1377,3619.431537,181.283467,17,"x1mscalk5",36.0486,"1",0,0,1,3619.431537,181.283467,3619.431537
"290",10014382,1555,988.882712,49.461368,18,"x1mscalk5",46.4192,"1",0,0,1,988.882712,49.461368,988.882712
"291",10014465,1247,1202.673332,30.36913,18,"x1mscalk5",49.7753,"1",0,0,1,1202.673332,30.36913,1202.673332
"292",10014468,1937,748.188884,68.608006,16,"x1mscalk5",54.8576,"1",0,0,1,748.188884,68.608006,748.188884
"293",10014501,1756,1160.801667,71.831099,15,"x1mscalk5",77.5646,"1",0,0,1,1160.801667,71.831099,1160.801667
"294",10014526,1937,1089.873745,68.608006,16,"x1mscalk5",26.0398,"1",0,0,1,1089.873745,68.608006,1089.873745
"295",10014560,1033,2756.686191,40.136887,15,"x1mscalk5",28.3433,"1",0,0,1,2756.686191,40.136887,2756.686191
"296",10014758,1555,988.882712,49.461368,18,"x1mscalk5",37.4035,"1",0,0,1,988.882712,49.461368,988.882712
"297",10014792,1017,3795.509877,36.765227,17,"x1mscalk5",47.1255,"1",0,0,1,3795.509877,36.765227,3795.509877
"298",10014854,1906,2922.960321,181.283467,18,"x1mscalk5",37.5861,"1",0,0,1,2922.960321,181.283467,2922.960321
"299",10014870,1843,523.428562,12.784643,16,"x1mscalk5",23.0006,"1",0,0,1,523.428562,12.784643,523.428562
"300",10014978,1937,2075.180004,68.608006,16,"x1mscalk5",57.1598,"1",0,0,1,2075.180004,68.608006,2075.180004
"301",10015070,1756,837.005675,71.831099,15,"x1mscalk5",27.0306,"1",0,0,1,837.005675,71.831099,837.005675
"302",10015071,1555,1062.519489,49.461368,18,"x1mscalk5",36.948,"1",0,0,1,1062.519489,49.461368,1062.519489
"303",10015077,1302,689.225766,37.544854,20,"x1mscalk5",48.6675,"1",0,0,1,689.225766,37.544854,689.225766
"304",10015084,1512,1171.47983,75.291633,15,"x1mscalk5",40.6624,"1",0,0,1,1171.47983,75.291633,1171.47983
"305",10015127,1377,3040.065793,181.283467,17,"x1mscalk5",43.6766,"1",0,0,1,3040.065793,181.283467,3040.065793
"306",10015190,1555,1836.936189,49.461368,18,"x1mscalk5",38.6426,"1",0,0,1,1836.936189,49.461368,1836.936189
"307",10015325,1555,988.882712,49.461368,18,"x1mscalk5",26.0325,"1",0,0,1,988.882712,49.461368,988.882712
"308",10015335,1017,1680.122919,36.765227,17,"x1mscalk5",39.5269,"1",0,0,1,1680.122919,36.765227,1680.122919
"309",10015351,1218,1257.316609,24.807104,17,"x1mscalk5",46.179,"1",0,0,1,1257.316609,24.807104,1257.316609
"310",10015360,1033,4968.689667,40.136887,15,"x1mscalk5",38.2901,"1",0,0,1,4968.689667,40.136887,4968.689667
"311",10015401,1555,1177.340728,49.461368,18,"x1mscalk5",38.0326,"1",0,0,1,1177.340728,49.461368,1177.340728
"312",10015526,1033,2453.322033,40.136887,15,"x1mscalk5",41.6555,"1",0,0,1,2453.322033,40.136887,2453.322033
"313",10015561,2326,2371.455717,52.083427,15,"x1mscalk5",31.0636,"1",0,0,1,2371.455717,52.083427,2371.455717
"314",10015608,1843,491.955113,12.784643,16,"x1mscalk5",27.051,"1",0,0,1,491.955113,12.784643,491.955113
"315",10015616,1555,2187.013448,49.461368,18,"x1mscalk5",33.4817,"1",0,0,1,2187.013448,49.461368,2187.013448
"316",10015990,2302,1025.074562,46.502141,20,"x1mscalk5",43.1251,"1",0,0,1,1025.074562,46.502141,1025.074562
"317",10016021,1247,1029.093527,30.36913,18,"x1mscalk5",41.3123,"1",0,0,1,1029.093527,30.36913,1029.093527
"318",10016050,1746,516.339904,92.9635709999999,17,"x1mscalk5",39.0253,"1",0,0,1,516.339904,92.9635709999999,516.339904
"319",10016117,1521,606.352565,53.744947,15,"x1mscalk5",47.287,"1",0,0,1,606.352565,53.744947,606.352565
"320",10016231,2006,844.448383,32.830566,18,"x1mscalk5",66.311,"1",0,0,1,844.448383,32.830566,844.448383
"321",10016290,1843,500.953694,12.784643,16,"x1mscalk5",35.4014,"1",0,0,1,500.953694,12.784643,500.953694
"322",10016309,1756,519.47327,71.831099,15,"x1mscalk5",31.8313,"1",0,0,1,519.47327,71.831099,519.47327
"323",10016403,2327,749.727604,63.196283,16,"x1mscalk5",40.0497,"1",0,0,1,749.727604,63.196283,749.727604
"324",10016420,1033,1132.779482,40.136887,15,"x1mscalk5",49.4926,"1",0,0,1,1132.779482,40.136887,1132.779482
"325",10016494,2006,1178.779218,32.830566,18,"x1mscalk5",28.7535,"1",0,0,1,1178.779218,32.830566,1178.779218
"326",10016525,1088,1247.346842,37.162299,15,"x1mscalk5",34.677,"1",0,0,1,1247.346842,37.162299,1247.346842
"327",10016549,1555,988.882712,49.461368,18,"x1mscalk5",35.7057,"1",0,0,1,988.882712,49.461368,988.882712
"328",10016557,1555,1527.238951,49.461368,18,"x1mscalk5",27.8105,"1",0,0,1,1527.238951,49.461368,1527.238951
"329",10016643,2006,1226.005825,32.830566,18,"x1mscalk5",67.3743,"1",0,0,1,1226.005825,32.830566,1226.005825
"330",10016650,2326,2122.085295,52.083427,15,"x1mscalk5",39.271,"1",0,0,1,2122.085295,52.083427,2122.085295
"331",10016688,1017,1628.525775,36.765227,17,"x1mscalk5",32.5204,"1",0,0,1,1628.525775,36.765227,1628.525775
"332",10016763,1746,299.794472,92.9635709999999,17,"x1mscalk5",51.1723,"1",0,0,1,299.794472,92.9635709999999,299.794472
"333",10016870,1555,1177.340728,49.461368,18,"x1mscalk5",23.2704,"1",0,0,1,1177.340728,49.461368,1177.340728
"334",10016941,2327,663.055877,63.196283,16,"x1mscalk5",71.0741,"1",0,0,1,663.055877,63.196283,663.055877
"335",10016954,1746,250.233607,92.9635709999999,17,"x1mscalk5",32.2707,"1",0,0,1,250.233607,92.9635709999999,250.233607
"336",10017071,1512,595.285104,75.291633,15,"x1mscalk5",35.2894,"1",0,0,1,595.285104,75.291633,595.285104
"337",10017076,1843,561.954496,12.784643,16,"x1mscalk5",33.1123,"1",0,0,1,561.954496,12.784643,561.954496
"338",10017101,1377,2548.789438,181.283467,17,"x1mscalk5",27.8771,"1",0,0,1,2548.789438,181.283467,2548.789438
"339",10017118,1521,1006.293022,53.744947,15,"x1mscalk5",37.946,"1",0,0,1,1006.293022,53.744947,1006.293022
"340",10017176,2302,1904.165718,46.502141,20,"x1mscalk5",27.7897,"1",0,0,1,1904.165718,46.502141,1904.165718
"341",10017232,1543,865.399061,57.501349,17,"x1mscalk5",27.5225,"1",0,0,1,865.399061,57.501349,865.399061
"342",10017300,1218,1064.588684,24.807104,17,"x1mscalk5",26.7085,"1",0,0,1,1064.588684,24.807104,1064.588684
"343",10017304,1017,4030.09069,36.765227,17,"x1mscalk5",32.0246,"1",0,0,1,4030.09069,36.765227,4030.09069
"344",10017465,2326,1414.591345,52.083427,15,"x1mscalk5",18.9685,"1",0,0,1,1414.591345,52.083427,1414.591345
"345",10017552,1543,1159.840355,57.501349,17,"x1mscalk5",49.1874,"1",0,0,1,1159.840355,57.501349,1159.840355
"346",10017556,1302,420.891659,37.544854,20,"x1mscalk5",31.0171,"1",0,0,1,420.891659,37.544854,420.891659
"347",10017785,2326,1188.156404,52.083427,15,"x1mscalk5",33.959,"1",0,0,1,1188.156404,52.083427,1188.156404
"348",10017847,1512,330.66292,75.291633,15,"x1mscalk5",45.8893,"1",0,0,1,330.66292,75.291633,330.66292
"349",10017929,1377,3040.065793,181.283467,17,"x1mscalk5",35.0535,"1",0,0,1,3040.065793,181.283467,3040.065793
"350",10017942,1088,3416.250159,37.162299,15,"x1mscalk5",44.3017,"1",0,0,1,3416.250159,37.162299,3416.250159
"351",10017962,1218,2244.543206,24.807104,17,"x1mscalk5",47.0618,"1",0,0,1,2244.543206,24.807104,2244.543206
"352",10018001,2326,1188.156404,52.083427,15,"x1mscalk5",25.2299,"1",0,0,1,1188.156404,52.083427,1188.156404
"353",10018163,2326,1188.156404,52.083427,15,"x1mscalk5",26.9849,"1",0,0,1,1188.156404,52.083427,1188.156404
"354",10000046,2006,1226.005825,32.830566,18,"x2mscalk5",54.698,"2",6,6,1,1226.005825,32.830566,1226.005825
"355",10000075,2006,1226.005825,32.830566,18,"x2mscalk5",48.4525,"2",6,6,1,1226.005825,32.830566,1226.005825
"356",10000129,1756,828.900467,71.831099,15,"x2mscalk5",74.5698,"2",6,6,1,828.900467,71.831099,828.900467
"357",10000248,1906,3654.683577,181.283467,18,"x2mscalk5",47.8931,"2",6,6,1,3654.683577,181.283467,3654.683577
"358",10000279,1088,672.392138,37.162299,15,"x2mscalk5",51.6951,"2",6,6,1,672.392138,37.162299,672.392138
"359",10000281,1066,2888.37666,59.788467,18,"x2mscalk5",56.3914,"2",6,6,1,2888.37666,59.788467,2888.37666
"360",10000282,1555,988.882712,49.461368,18,"x2mscalk5",36.0259,"2",6,6,1,988.882712,49.461368,988.882712
"361",10000323,1088,712.867314,37.162299,15,"x2mscalk5",67.0976,"2",6,6,1,712.867314,37.162299,712.867314
"362",10000337,1843,970.427184999999,12.784643,16,"x2mscalk5",50.3351,"2",6,6,1,970.427184999999,12.784643,970.427184999999
"363",10000429,1033,2358.818343,40.136887,15,"x2mscalk5",66.5608,"2",6,6,1,2358.818343,40.136887,2358.818343
"364",10000487,1088,718.078922,37.162299,15,"x2mscalk5",51.4277,"2",6,6,1,718.078922,37.162299,718.078922
"365",10000554,1555,1761.690437,49.461368,18,"x2mscalk5",48.8048,"2",6,6,1,1761.690437,49.461368,1761.690437
"366",10000620,1543,865.399061,57.501349,17,"x2mscalk5",38.0948,"2",6,6,1,865.399061,57.501349,865.399061
"367",10000656,2006,996.315966,32.830566,18,"x2mscalk5",55.9223,"2",6,6,1,996.315966,32.830566,996.315966
"368",10000719,1302,874.032009999999,37.544854,20,"x2mscalk5",80.2113,"2",6,6,1,874.032009999999,37.544854,874.032009999999
"369",10000773,1843,327.106542,12.784643,16,"x2mscalk5",33.5832,"2",6,6,1,327.106542,12.784643,327.106542
"370",10000864,1088,1825.505831,37.162299,15,"x2mscalk5",60.6962,"2",6,6,1,1825.505831,37.162299,1825.505831
"371",10000883,1247,1274.30179,30.36913,18,"x2mscalk5",53.8202,"2",6,6,1,1274.30179,30.36913,1274.30179
"372",10000893,1377,1557.860744,181.283467,17,"x2mscalk5",65.2578,"2",6,6,1,1557.860744,181.283467,1557.860744
"373",10000920,2006,1226.005825,32.830566,18,"x2mscalk5",82.4069,"2",6,6,1,1226.005825,32.830566,1226.005825
"374",10000936,1033,1323.848258,40.136887,15,"x2mscalk5",48.9307,"2",6,6,1,1323.848258,40.136887,1323.848258
"375",10000992,1017,3228.760025,36.765227,17,"x2mscalk5",44.0141,"2",6,6,1,3228.760025,36.765227,3228.760025
"376",10001048,1521,630.645472,53.744947,15,"x2mscalk5",46.8346,"2",6,6,1,630.645472,53.744947,630.645472
"377",10001083,1906,2202.168468,181.283467,18,"x2mscalk5",43.4091,"2",6,6,1,2202.168468,181.283467,2202.168468
"378",10001099,1746,299.794472,92.9635709999999,17,"x2mscalk5",89.1832,"2",6,6,1,299.794472,92.9635709999999,299.794472
"379",10001101,1937,1071.031962,68.608006,16,"x2mscalk5",60.0405,"2",6,6,1,1071.031962,68.608006,1071.031962
"380",10001156,1937,860.694707,68.608006,16,"x2mscalk5",34.3908,"2",6,6,1,860.694707,68.608006,860.694707
"381",10001244,1218,1993.900846,24.807104,17,"x2mscalk5",41.0161,"2",6,6,1,1993.900846,24.807104,1993.900846
"382",10001253,2302,2261.297566,46.502141,20,"x2mscalk5",59.8062,"2",6,6,1,2261.297566,46.502141,2261.297566
"383",10001325,1937,634.851225,68.608006,16,"x2mscalk5",47.6013,"2",6,6,1,634.851225,68.608006,634.851225
"384",10001367,1247,1029.093527,30.36913,18,"x2mscalk5",57.0096,"2",6,6,1,1029.093527,30.36913,1029.093527
"385",10001377,1302,874.032009999999,37.544854,20,"x2mscalk5",48.2172,"2",6,6,1,874.032009999999,37.544854,874.032009999999
"386",10001477,1302,1173.263352,37.544854,20,"x2mscalk5",73.7814,"2",6,6,1,1173.263352,37.544854,1173.263352
"387",10001483,1218,2522.090935,24.807104,17,"x2mscalk5",45.4512,"2",6,6,1,2522.090935,24.807104,2522.090935
"388",10001512,1066,1626.092296,59.788467,18,"x2mscalk5",27.6583,"2",6,6,1,1626.092296,59.788467,1626.092296
"389",10001617,1247,838.036215,30.36913,18,"x2mscalk5",51.4509,"2",6,6,1,838.036215,30.36913,838.036215
"390",10001700,1033,1323.848258,40.136887,15,"x2mscalk5",63.3803,"2",6,6,1,1323.848258,40.136887,1323.848258
"391",10001701,1512,312.247745,75.291633,15,"x2mscalk5",44.8885,"2",6,6,1,312.247745,75.291633,312.247745
"392",10001729,1512,326.983321,75.291633,15,"x2mscalk5",54.4578,"2",6,6,1,326.983321,75.291633,326.983321
"393",10001751,1906,3449.253945,181.283467,18,"x2mscalk5",43.5527,"2",6,6,1,3449.253945,181.283467,3449.253945
"394",10001764,1756,1197.579747,71.831099,15,"x2mscalk5",53.9858,"2",6,6,1,1197.579747,71.831099,1197.579747
"395",10001844,2302,1091.742064,46.502141,20,"x2mscalk5",41.7002,"2",6,6,1,1091.742064,46.502141,1091.742064
"396",10001854,1377,1557.860744,181.283467,17,"x2mscalk5",45.397,"2",6,6,1,1557.860744,181.283467,1557.860744
"397",10001868,1066,1722.938614,59.788467,18,"x2mscalk5",18.562,"2",6,6,1,1722.938614,59.788467,1722.938614
"398",10001897,1377,3040.065793,181.283467,17,"x2mscalk5",50.1644,"2",6,6,1,3040.065793,181.283467,3040.065793
"399",10001902,1017,1724.766085,36.765227,17,"x2mscalk5",52.388,"2",6,6,1,1724.766085,36.765227,1724.766085
"400",10001963,2302,985.587969,46.502141,20,"x2mscalk5",27.9189,"2",6,6,1,985.587969,46.502141,985.587969
"401",10002089,1843,309.505968,12.784643,16,"x2mscalk5",30.3907,"2",6,6,1,309.505968,12.784643,309.505968
"402",10002116,1088,1878.459338,37.162299,15,"x2mscalk5",61.6019,"2",6,6,1,1878.459338,37.162299,1878.459338
"403",10002197,2302,1025.074562,46.502141,20,"x2mscalk5",36.458,"2",6,6,1,1025.074562,46.502141,1025.074562
"404",10002279,1017,1399.668026,36.765227,17,"x2mscalk5",43.8696,"2",6,6,1,1399.668026,36.765227,1399.668026
"405",10002295,1302,490.255734,37.544854,20,"x2mscalk5",53.0775,"2",6,6,1,490.255734,37.544854,490.255734
"406",10002378,2302,1025.074562,46.502141,20,"x2mscalk5",33.9752,"2",6,6,1,1025.074562,46.502141,1025.074562
"407",10002449,2302,1025.074562,46.502141,20,"x2mscalk5",36.2797,"2",6,6,1,1025.074562,46.502141,1025.074562
"408",10002488,2302,1311.308754,46.502141,20,"x2mscalk5",42.3293,"2",6,6,1,1311.308754,46.502141,1311.308754
"409",10002534,1302,307.88371,37.544854,20,"x2mscalk5",109.7611,"2",6,6,1,307.88371,37.544854,307.88371
"410",10002558,1543,674.240108,57.501349,17,"x2mscalk5",62.1098,"2",6,6,1,674.240108,57.501349,674.240108
"411",10002569,1543,2090.696287,57.501349,17,"x2mscalk5",52.4746,"2",6,6,1,2090.696287,57.501349,2090.696287
"412",10002659,2326,1414.591345,52.083427,15,"x2mscalk5",57.3561,"2",6,6,1,1414.591345,52.083427,1414.591345
"413",10002827,1017,2347.964709,36.765227,17,"x2mscalk5",56.4613,"2",6,6,1,2347.964709,36.765227,2347.964709
